what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520116987203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520116994924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520116994924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520116995013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117046591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117057181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117057181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117057278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117059992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117063907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117064004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117081122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117110105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117112297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117115530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117120081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117131162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117133529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117135359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117135721
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1520117155082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117168694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117168694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117169345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117170988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117209528
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1520117239653
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1520117239673
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1520117240716
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1520117240932
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1520117242014
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1520117243138
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1520117243244
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1520117243775
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1520117245015
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1520117245032
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520117257474
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520117258908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1520117345022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1520117353164
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1520117382415
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1520117382490
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1520117382580
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1520117382701
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1520117382731
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1520117382881
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1520117382881
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1520117383616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1520117383691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1520117388246
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1520117389813
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1520117389826
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520117396122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117404072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117408769
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1520117417676
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1520117417743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1520117417743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.views.showView",1520117417743
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520117418378
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1520117420191
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1520117425090
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520117436313
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1520117453975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117467572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117498964
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520117501329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1520117518816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1520117531935
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520117536352
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1520117536545
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1520117539551
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1520117540262
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1520117546897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1520117549159
